timestamp,water_level_pct,rainfall_mm_hr,inflow_m3s,downstream_lvl_pct,phase_note,scenario
2024-06-01 00:31:00,45.16,5.22,118.71,40.16,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:32:00,45.16,5.07,118.79,40.23,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:33:00,45.19,4.63,119.63,39.75,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:34:00,45.27,5.27,121.03,39.73,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:35:00,45.27,5.27,120.41,39.96,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:36:00,45.21,5.09,120.9,40.34,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:37:00,45.18,5.25,120.71,40.34,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:38:00,45.21,3.81,122.98,39.65,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:39:00,45.28,4.92,120.16,40.52,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:40:00,45.28,4.31,120.43,40.03,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:41:00,45.33,4.78,120.99,39.93,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:42:00,45.28,4.5,120.17,39.89,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:43:00,45.22,4.16,118.92,40.5,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:44:00,45.32,5.55,121.73,40.17,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:45:00,45.26,5.23,117.97,39.97,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:46:00,45.35,5.46,120.59,40.15,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:47:00,45.32,4.61,123.14,40.32,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:48:00,45.31,4.11,118.5,40.47,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:49:00,45.39,5.59,117.37,40.02,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:50:00,45.3,5.16,122.28,39.71,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:51:00,45.35,5.23,120.43,40.01,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:52:00,45.37,4.79,119.24,39.53,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:53:00,45.38,5.51,120.73,40.15,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:54:00,45.41,5.78,119.04,39.32,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:55:00,45.49,5.22,121.93,40.17,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:56:00,45.36,5.0,123.19,39.93,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:57:00,45.44,5.5,117.62,39.75,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:58:00,45.46,5.4,118.03,39.92,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 00:59:00,45.41,5.79,122.39,40.16,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:00:00,45.53,4.55,119.78,39.58,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:01:00,45.51,4.45,119.2,40.18,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:02:00,45.61,4.16,118.94,39.25,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:03:00,45.54,4.94,121.02,39.91,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:04:00,45.6,5.19,119.67,40.13,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:05:00,45.58,5.48,118.87,40.31,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:06:00,45.56,5.01,121.88,40.08,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:07:00,45.62,5.32,119.75,39.92,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:08:00,45.67,5.26,123.37,40.07,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:09:00,45.61,5.24,118.04,39.69,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:10:00,45.62,4.65,121.3,39.68,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:11:00,45.6,5.41,119.32,39.52,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:12:00,45.71,4.98,120.5,40.18,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:13:00,45.58,4.54,117.68,40.02,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:14:00,45.66,5.17,118.58,39.59,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:15:00,45.72,4.84,120.66,40.23,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:16:00,45.64,4.81,118.6,40.22,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:17:00,45.69,4.64,117.09,39.48,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:18:00,45.7,5.11,120.75,40.2,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:19:00,45.76,4.99,121.82,39.89,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:20:00,45.72,4.04,119.6,40.27,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:21:00,45.73,5.11,119.55,39.87,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:22:00,45.8,4.67,121.0,39.76,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:23:00,45.82,4.99,119.09,40.4,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:24:00,45.72,5.1,115.3,40.41,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:25:00,45.78,4.53,121.3,40.17,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:26:00,45.74,4.24,120.82,39.41,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:27:00,45.87,4.95,117.08,40.29,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:28:00,45.83,5.16,118.8,39.66,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:29:00,45.79,4.11,120.28,39.68,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:30:00,45.81,4.46,119.29,40.03,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:31:00,45.76,4.96,118.68,40.13,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:32:00,45.92,4.77,122.35,40.37,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:33:00,45.86,4.94,122.84,40.25,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:34:00,45.92,4.71,118.01,40.36,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:35:00,45.93,5.82,116.2,40.2,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:36:00,45.89,4.57,118.98,40.01,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:37:00,45.94,5.35,118.95,40.26,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:38:00,45.92,4.84,122.39,40.11,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:39:00,45.96,4.94,121.99,40.22,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:40:00,45.99,4.84,121.12,39.88,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:41:00,46.01,4.91,120.24,39.93,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:42:00,46.03,4.29,120.35,39.99,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:43:00,45.94,4.6,120.62,40.04,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:44:00,45.98,5.34,121.84,40.01,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:45:00,45.97,4.94,119.17,40.03,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:46:00,45.98,5.25,121.34,39.94,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:47:00,45.95,5.38,122.46,39.92,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:48:00,45.93,4.44,118.24,40.45,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:49:00,46.04,4.78,121.86,39.89,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:50:00,45.95,5.1,122.03,40.24,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:51:00,46.01,4.93,118.74,40.31,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:52:00,46.02,5.05,118.4,39.84,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:53:00,45.95,5.08,118.13,39.56,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:54:00,46.05,4.77,120.99,39.74,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:55:00,45.98,6.11,121.58,40.29,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:56:00,45.99,4.85,115.48,39.81,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:57:00,45.95,4.17,116.85,39.92,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:58:00,45.96,4.97,121.43,39.92,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 01:59:00,46.04,4.38,118.43,40.4,S3-Normal start,Scenario_3_Catastrophic
2024-06-01 02:00:00,45.99,5.05,119.86,40.28,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:01:00,46.06,4.88,121.07,39.93,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:02:00,46.08,5.23,116.7,40.67,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:03:00,46.13,6.23,120.81,39.56,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:04:00,46.05,5.63,121.12,40.17,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:05:00,46.21,6.69,122.83,40.18,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:06:00,46.32,7.22,127.82,40.69,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:07:00,46.43,7.01,128.46,40.26,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:08:00,46.47,9.49,129.33,40.74,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:09:00,46.65,9.41,133.34,40.59,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:10:00,46.73,10.05,134.89,40.8,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:11:00,46.98,10.9,137.55,40.72,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:12:00,46.98,11.84,140.11,41.14,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:13:00,47.22,12.61,142.02,41.6,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:14:00,47.28,14.61,148.47,40.78,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:15:00,47.5,15.06,144.98,41.49,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:16:00,47.65,16.88,153.32,41.93,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:17:00,47.84,17.66,153.68,41.84,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:18:00,48.0,18.24,157.64,42.22,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:19:00,48.16,19.45,164.5,42.77,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:20:00,48.14,19.22,163.26,42.77,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:21:00,48.31,20.82,167.63,42.06,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:22:00,48.47,21.89,172.06,42.36,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:23:00,48.58,22.89,174.02,42.98,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:24:00,48.76,22.95,174.21,42.87,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:25:00,48.77,22.69,174.58,42.83,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:26:00,48.82,24.9,175.71,42.89,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:27:00,49.0,24.38,179.31,42.79,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:28:00,49.0,24.55,177.99,43.46,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:29:00,48.89,24.72,174.28,43.34,S3-Rapid rainfall onset [YELLOW],Scenario_3_Catastrophic
2024-06-01 02:30:00,49.0,25.25,181.69,43.04,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:31:00,49.01,25.31,177.2,42.76,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:32:00,49.1,25.62,183.09,43.54,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:33:00,49.28,25.88,184.49,43.5,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:34:00,49.31,27.51,191.72,43.47,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:35:00,49.62,28.36,194.49,43.07,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:36:00,49.71,29.94,201.2,44.04,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:37:00,50.16,32.11,211.52,43.99,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:38:00,50.28,33.15,220.63,44.18,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:39:00,50.65,35.6,230.77,44.7,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:40:00,50.9,37.23,241.68,44.88,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:41:00,51.38,39.22,252.87,45.59,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:42:00,51.76,41.66,264.94,45.17,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:43:00,52.18,45.36,274.26,45.93,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:44:00,52.61,47.64,286.48,46.16,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:45:00,52.98,49.99,300.53,45.96,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:46:00,53.37,52.75,313.16,47.21,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:47:00,53.79,55.1,321.6,47.35,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:48:00,54.3,57.73,339.61,47.71,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:49:00,54.67,59.33,348.46,48.08,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:50:00,55.03,62.92,363.15,48.16,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:51:00,55.34,65.22,371.84,48.78,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:52:00,55.73,67.22,380.7,49.01,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:53:00,56.04,69.32,385.22,48.79,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:54:00,56.22,70.62,400.24,49.36,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:55:00,56.35,71.02,402.85,49.93,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:56:00,56.64,73.5,409.15,50.06,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:57:00,56.86,74.75,410.69,50.04,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:58:00,56.91,74.92,418.24,50.1,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 02:59:00,56.87,74.81,418.47,50.01,S3-Extreme rainfall spike [ORANGE→RED],Scenario_3_Catastrophic
2024-06-01 03:00:00,57.0,75.51,421.53,50.17,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:01:00,57.03,74.69,422.09,50.61,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:02:00,57.03,75.92,421.63,50.16,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:03:00,57.14,76.07,420.42,50.82,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:04:00,57.11,74.48,422.18,50.48,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:05:00,57.21,74.56,422.78,50.9,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:06:00,57.19,74.5,418.4,50.96,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:07:00,57.34,75.6,424.19,51.47,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:08:00,57.53,75.55,426.54,51.39,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:09:00,57.6,76.37,428.37,52.09,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:10:00,57.62,75.55,428.27,52.26,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:11:00,57.94,76.05,430.82,53.66,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:12:00,57.97,77.17,428.67,53.67,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:13:00,58.25,76.75,436.35,53.82,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:14:00,58.45,76.67,435.63,54.74,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:15:00,58.63,77.23,438.55,56.26,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:16:00,58.93,77.05,441.42,56.21,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:17:00,58.99,76.67,442.85,56.43,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:18:00,59.31,76.86,446.35,57.94,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:19:00,59.54,78.51,449.01,58.88,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:20:00,59.85,78.4,452.25,59.43,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:21:00,59.93,79.46,450.46,60.18,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:22:00,60.35,79.31,457.14,61.6,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:23:00,60.56,79.61,457.67,62.24,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:24:00,60.78,81.19,460.26,62.9,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:25:00,61.13,80.57,465.1,64.18,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:26:00,61.4,80.81,466.38,65.17,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:27:00,61.67,81.93,472.57,65.92,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:28:00,61.88,81.89,472.93,67.23,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:29:00,62.27,81.91,478.5,68.03,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:30:00,62.49,82.05,477.4,69.07,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:31:00,62.8,83.36,484.49,70.37,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:32:00,63.07,83.03,485.92,70.61,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:33:00,63.27,82.76,489.95,72.3,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:34:00,63.65,84.88,492.51,72.78,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:35:00,63.83,84.38,498.14,74.19,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:36:00,64.16,85.58,498.36,75.12,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:37:00,64.44,85.41,501.37,75.73,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:38:00,64.76,85.34,505.62,76.38,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:39:00,64.9,85.79,507.12,77.84,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:40:00,65.28,85.78,510.57,78.97,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:41:00,65.46,87.06,513.02,79.26,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:42:00,65.74,86.64,515.95,79.8,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
2024-06-01 03:43:00,65.97,86.81,518.02,80.37,S3-CATASTROPHIC all factors max [RED + FLOOR RULE + DOWNSTREAM CONFLICT],Scenario_3_Catastrophic
