timestamp,water_level_pct,rainfall_mm_hr,inflow_m3s,downstream_lvl_pct,phase_note,scenario
2024-06-01 00:23:00,40.2,3.53,121.13,34.72,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:24:00,40.11,3.21,117.98,35.04,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:25:00,40.24,2.66,120.58,35.32,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:26:00,40.24,2.34,118.88,35.05,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:27:00,40.21,3.37,120.37,34.65,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:28:00,40.24,3.17,117.63,35.0,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:29:00,40.21,3.54,121.3,35.26,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:30:00,40.37,3.04,121.5,35.13,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:31:00,40.26,3.22,121.58,34.4,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:32:00,40.25,3.1,120.45,34.98,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:33:00,40.31,3.67,119.77,34.53,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:34:00,40.35,2.32,121.15,34.82,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:35:00,40.37,2.88,121.36,35.2,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:36:00,40.37,3.08,121.13,35.38,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:37:00,40.43,4.02,122.11,34.92,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:38:00,40.38,3.09,118.69,35.11,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:39:00,40.52,2.82,119.49,35.07,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:40:00,40.52,4.05,116.93,35.02,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:41:00,40.56,2.45,122.35,35.1,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:42:00,40.51,3.19,117.06,34.74,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:43:00,40.63,2.22,121.43,35.29,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:44:00,40.58,2.71,117.03,35.18,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:45:00,40.65,3.71,124.01,35.39,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:46:00,40.67,3.18,121.75,35.53,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:47:00,40.64,3.1,116.25,35.3,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:48:00,40.68,3.54,118.94,35.1,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:49:00,40.68,3.86,119.14,34.96,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:50:00,40.74,3.55,121.45,34.99,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:51:00,40.77,3.08,120.34,34.87,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:52:00,40.78,1.8,119.79,35.38,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:53:00,40.9,2.67,118.92,34.67,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:54:00,40.86,3.27,123.47,34.83,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:55:00,40.91,2.94,119.5,35.08,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:56:00,40.91,3.22,122.54,34.88,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:57:00,40.88,2.0,118.43,34.82,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:58:00,40.99,2.75,119.76,34.63,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 00:59:00,41.0,3.29,118.7,34.46,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:00:00,41.02,2.85,117.55,35.19,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:01:00,40.94,3.28,119.51,35.4,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:02:00,41.03,3.53,120.45,34.65,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:03:00,41.17,2.83,121.97,34.56,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:04:00,41.15,2.83,118.19,35.18,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:05:00,41.17,2.65,119.77,34.84,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:06:00,41.18,3.18,117.15,35.33,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:07:00,41.22,2.96,121.71,34.94,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:08:00,41.1,3.25,120.49,35.44,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:09:00,41.23,3.09,119.09,34.7,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:10:00,41.28,3.48,121.79,35.43,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:11:00,41.27,3.15,118.99,34.73,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:12:00,41.18,2.94,119.42,34.52,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:13:00,41.36,2.91,116.02,35.01,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:14:00,41.36,2.65,119.81,35.11,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:15:00,41.37,3.63,120.75,34.04,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:16:00,41.39,2.29,117.13,34.96,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:17:00,41.41,3.62,119.68,35.09,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:18:00,41.46,2.41,118.97,35.26,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:19:00,41.47,3.02,122.66,35.13,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:20:00,41.49,3.21,117.25,34.46,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:21:00,41.58,2.36,123.81,34.53,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:22:00,41.56,3.32,118.5,35.17,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:23:00,41.63,2.49,120.17,35.04,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:24:00,41.67,3.72,121.61,34.78,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:25:00,41.73,2.82,119.08,35.25,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:26:00,41.65,2.89,120.92,34.8,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:27:00,41.7,3.24,122.58,34.71,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:28:00,41.65,3.01,117.9,34.99,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:29:00,41.69,3.22,119.98,34.82,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:30:00,41.68,3.0,117.41,35.04,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:31:00,41.66,3.0,118.69,35.05,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:32:00,41.77,3.74,117.62,34.93,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:33:00,41.74,2.96,115.98,34.58,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:34:00,41.76,3.93,120.03,35.14,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:35:00,41.75,2.63,118.86,34.7,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:36:00,41.79,2.82,120.65,35.11,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:37:00,41.79,2.17,117.27,35.1,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:38:00,41.8,3.55,120.8,35.42,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:39:00,41.84,3.3,121.52,34.84,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:40:00,41.9,2.76,118.43,35.14,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:41:00,41.87,3.11,119.09,35.1,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:42:00,41.82,3.48,121.53,34.91,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:43:00,41.88,3.16,120.56,34.83,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:44:00,41.96,2.93,115.94,35.62,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:45:00,41.92,2.65,116.96,35.14,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:46:00,42.05,2.72,119.18,35.24,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:47:00,41.92,2.85,116.45,35.25,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:48:00,41.99,2.28,119.12,34.64,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:49:00,41.88,3.07,117.97,35.03,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:50:00,41.95,2.69,122.53,35.25,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:51:00,42.03,3.41,119.03,35.31,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:52:00,42.06,2.46,118.1,34.86,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:53:00,42.07,2.54,118.27,35.46,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:54:00,41.97,2.6,120.11,35.63,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:55:00,42.03,3.23,121.54,35.18,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:56:00,41.92,3.18,121.51,35.08,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:57:00,41.96,2.95,120.5,34.64,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:58:00,41.88,2.89,118.89,35.2,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 01:59:00,42.07,2.81,122.13,35.11,S2-Calm baseline,Scenario_2_Heavy_Rain
2024-06-01 02:00:00,41.94,2.76,121.96,34.93,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:01:00,41.96,3.7,119.37,35.0,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:02:00,41.94,2.0,119.51,34.92,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:03:00,42.07,3.4,119.41,35.03,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:04:00,42.04,3.49,119.73,35.45,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:05:00,42.13,2.32,120.26,34.91,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:06:00,42.11,3.5,119.81,35.0,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:07:00,42.14,3.7,123.63,35.21,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:08:00,42.12,3.08,120.85,34.95,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:09:00,42.17,3.77,124.18,35.21,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:10:00,42.23,3.67,121.4,35.09,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:11:00,42.21,4.48,121.69,35.59,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:12:00,42.34,4.12,122.16,35.47,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:13:00,42.47,4.5,126.51,35.3,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:14:00,42.5,5.31,123.57,35.47,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:15:00,42.55,4.32,124.83,35.37,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:16:00,42.7,5.5,124.78,35.19,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:17:00,42.69,4.96,125.25,35.63,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:18:00,42.77,6.35,124.76,35.93,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:19:00,42.85,6.19,126.0,35.48,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:20:00,43.04,6.96,129.58,34.87,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:21:00,43.05,7.51,128.95,35.25,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:22:00,43.33,7.02,130.88,35.4,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:23:00,43.2,7.92,129.83,35.39,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:24:00,43.37,8.58,134.3,35.3,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:25:00,43.41,8.1,134.16,35.55,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:26:00,43.55,8.48,131.54,35.94,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:27:00,43.69,8.62,136.85,35.67,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:28:00,43.8,10.21,139.76,35.82,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:29:00,43.88,9.47,139.51,35.52,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:30:00,44.01,10.67,135.6,36.14,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:31:00,44.08,10.5,141.08,36.21,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:32:00,44.22,10.36,137.89,35.6,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:33:00,44.39,11.46,143.63,36.49,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:34:00,44.37,11.97,141.47,35.59,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:35:00,44.5,12.6,139.73,36.63,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:36:00,44.66,12.39,144.38,36.31,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:37:00,44.75,12.92,145.61,36.57,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:38:00,44.83,13.87,146.19,36.65,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:39:00,44.87,13.56,143.43,36.72,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:40:00,45.05,13.68,147.86,36.34,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:41:00,45.1,14.16,145.83,36.93,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:42:00,45.24,15.2,149.65,36.39,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:43:00,45.24,15.27,148.1,36.98,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:44:00,45.41,15.47,146.71,36.8,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:45:00,45.39,14.9,147.81,36.65,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:46:00,45.51,16.09,151.68,36.7,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:47:00,45.6,16.76,152.77,36.75,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:48:00,45.54,16.13,152.11,37.28,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:49:00,45.64,16.99,151.82,36.93,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:50:00,45.68,16.9,157.08,36.96,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:51:00,45.82,17.3,153.0,36.76,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:52:00,45.86,17.46,156.02,36.63,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:53:00,45.86,17.11,152.07,36.94,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:54:00,45.93,16.92,152.66,36.94,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:55:00,45.89,17.2,156.62,36.95,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:56:00,45.95,18.1,155.23,36.86,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:57:00,45.82,17.41,150.73,36.78,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:58:00,46.0,19.14,153.12,36.62,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 02:59:00,46.06,18.0,154.92,37.55,S2-Rain building [YELLOW expected],Scenario_2_Heavy_Rain
2024-06-01 03:00:00,45.96,17.95,155.59,37.3,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:01:00,46.0,17.58,152.81,37.36,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:02:00,45.98,17.29,156.83,37.28,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:03:00,46.06,17.23,157.02,36.82,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:04:00,46.16,18.34,153.07,37.14,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:05:00,46.04,17.59,157.0,36.93,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:06:00,46.12,18.56,158.47,37.49,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:07:00,46.16,18.13,157.41,36.77,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:08:00,46.1,18.66,156.84,37.44,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:09:00,46.18,18.41,158.09,36.61,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:10:00,46.37,18.36,157.26,36.71,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:11:00,46.29,18.78,161.92,37.01,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:12:00,46.47,18.34,161.51,36.6,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:13:00,46.49,19.48,160.28,37.65,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:14:00,46.58,18.81,163.45,37.69,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:15:00,46.65,19.98,160.84,37.51,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:16:00,46.68,19.35,164.88,37.57,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:17:00,46.82,19.07,163.93,36.82,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:18:00,47.03,19.37,166.91,36.98,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:19:00,47.09,19.15,164.37,37.55,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:20:00,47.22,20.01,166.6,37.8,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:21:00,47.29,20.72,168.69,37.97,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:22:00,47.34,20.19,172.82,37.42,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:23:00,47.54,21.45,170.96,37.73,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:24:00,47.53,21.17,173.99,38.17,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:25:00,47.74,22.15,175.96,38.17,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:26:00,47.86,21.52,176.39,38.17,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:27:00,48.03,22.65,178.95,38.35,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:28:00,48.19,22.92,181.5,38.29,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:29:00,48.39,22.63,180.23,38.39,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:30:00,48.45,23.52,186.95,38.3,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:31:00,48.65,22.91,183.27,37.84,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:32:00,48.84,22.88,182.22,38.28,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:33:00,48.95,23.37,187.95,38.84,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:34:00,49.2,25.54,188.1,38.31,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:35:00,49.29,23.67,193.59,38.58,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:36:00,49.43,25.08,192.19,38.79,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:37:00,49.63,25.29,192.09,39.03,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:38:00,49.82,26.24,197.67,38.81,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:39:00,49.96,26.16,199.92,38.92,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:40:00,50.13,26.34,201.16,38.98,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:41:00,50.23,26.1,202.39,39.3,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:42:00,50.51,27.25,202.98,39.18,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:43:00,50.74,26.09,207.96,38.79,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:44:00,50.77,28.02,207.91,39.55,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:45:00,51.03,28.29,209.5,39.55,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:46:00,51.12,28.22,213.4,39.67,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:47:00,51.29,28.03,217.15,39.66,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:48:00,51.53,28.82,217.1,39.64,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:49:00,51.7,29.43,211.45,40.1,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:50:00,52.01,29.31,221.16,40.11,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:51:00,52.1,30.2,222.04,40.08,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
2024-06-01 03:52:00,52.23,30.54,223.9,40.04,S2-Heavy rain inflow surge [ORANGE expected],Scenario_2_Heavy_Rain
